RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,TIPO_PAGO,PAGO_MENSUAL_NORM,orden_precio,SIMCE_4B_LECT,SIMCE_4B_MATE,SIMCE_4B_AVG,SIMCE_2M_LECT,SIMCE_2M_MATE,SIMCE_2M_AVG
26323,THE ALMOND SCHOOL III,13112,LA PINTANA,3,-33.558456,-70.65228,0,GRATUITO,38,4,4.0,9.5,9.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26324,EST. EDUC. PART. ARCANGEL GABRIEL N° 2,13121,PEDRO AGUIRRE CERDA,3,-33.49714388999999,-70.66638428,0,GRATUITO,350,12,23.0,15.217391304347826,29.166666666666668,PARTICULAR_SUBV,Gratuito,GRATUITO,0,282.0,264.0,273.0,244.0,226.0,235.0
26327,ESC. ESP. ANTILAF DE PEÑAFLOR,13605,PENAFLOR,3,-33.60608,-70.862976,0,GRATUITO,61,11,11.0,5.545454545454546,5.545454545454546,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26328,COLEGIO ANTUQUENU ANDINO,13110,LA FLORIDA,4,-33.520745,-70.5431,0,MAS DE $100.000,128,11,33.0,3.878787878787879,11.636363636363637,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,317.0,275.0,296.0,285.0,274.0,279.5
26330,ESC. ESP. PEUMAYEN DE MAIPU N°2,13119,MAIPU,3,-33.54334,-70.783134,0,GRATUITO,62,5,4.0,15.5,12.4,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26333,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,13201,PUENTE ALTO,1,-33.606583,-70.57646,0,GRATUITO,847,21,42.0,20.166666666666668,40.333333333333336,MUNICIPAL_CORP,Gratuito,GRATUITO,0,,,,,,
26334,ESC. ESP. EL CANELO DE PUENTE ALTO,13201,PUENTE ALTO,3,-33.60490399999999,-70.56871,0,GRATUITO,90,7,6.0,15.0,12.857142857142858,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26337,ESCUELA ESPECIAL ADAES,13109,LA CISTERNA,3,-33.54312999999999,-70.66893,0,GRATUITO,11,1,1.0,11.0,11.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26338,ESC. DE PARV. CASPER,13201,PUENTE ALTO,3,-33.582012,-70.56703,0,$1.000 A $10.000,23,2,3.0,7.666666666666667,11.5,PARTICULAR_SUBV,Pagado,$1.000 A $10.000,1,,,,,,
26340,ESC. PARV. ADRIANNA BERZINS,13119,MAIPU,3,-33.55237,-70.782234,0,GRATUITO,111,10,10.0,11.1,11.1,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26341,ESC. BAS. NUEVA ESPERANZA DE EL BOSQUE,13105,EL BOSQUE,3,-33.57986326999999,-70.6739181,0,GRATUITO,294,10,25.0,11.76,29.4,PARTICULAR_SUBV,Gratuito,GRATUITO,0,257.0,248.0,252.5,,,
26342,ESC. DE PARV. LOS DUENDECITOS DE LA GRANJA,13111,LA GRANJA,3,-33.54155,-70.63245,0,GRATUITO,62,4,6.0,10.333333333333334,15.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26344,ESCUELA DE PARVULOS Y ESPECIAL CRISOL DE EL,13105,EL BOSQUE,3,-33.547224,-70.664228,0,GRATUITO,89,8,7.0,12.714285714285714,11.125,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26345,ESC. BAS. EJERCITO DE SALVACION DE SANTIAGO,13101,SANTIAGO,3,-33.44395999999999,-70.677284,0,GRATUITO,266,8,25.0,10.64,33.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,256.0,267.0,261.5,,,
26347,ESC. ESP. SANTA GEMA GALGANI,13401,SAN BERNARDO,3,-33.610355,-70.70335,0,GRATUITO,64,5,4.0,16.0,12.8,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26348,ESCUELA DE PARVULOS N 2251 ANDALUE DE SAN J,13129,SAN JOAQUIN,3,-33.511029,-70.617725,0,GRATUITO,16,2,2.0,8.0,8.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26350,ESCUELA ESP. SAN MARTIN DE PORRES,13103,CERRO NAVIA,3,-33.42115299999999,-70.731895,0,GRATUITO,25,8,4.0,6.25,3.125,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26351,ESCUELA ESPECIAL N°2253 ANTULAF,13109,LA CISTERNA,3,-33.53576799999999,-70.679166,0,GRATUITO,53,4,5.0,10.6,13.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26352,ESC. PROFESOR FELIX ALVAREZ,13126,QUINTA NORMAL,3,-33.43756483,-70.7104341,0,GRATUITO,308,10,19.0,16.210526315789473,30.8,PARTICULAR_SUBV,Gratuito,GRATUITO,0,285.0,260.0,272.5,,,
26354,ESCUELA ESP. ALTAZOR DE ESTACION CENTRAL,13106,ESTACION CENTRAL,3,-33.46997,-70.693252,0,GRATUITO,52,4,4.0,13.0,13.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26355,ESCUELA DE LENGUAJE MILLARAHUE,13107,HUECHURABA,3,-33.360386,-70.6328,0,GRATUITO,58,4,3.0,19.333333333333332,14.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26356,ESCUELA ESPECIAL N° 2258 NIÑO JESUS DE LA GR,13111,LA GRANJA,3,-33.55057999999999,-70.63153,0,GRATUITO,30,4,3.0,10.0,7.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26357,ESCUELA ESPECIAL UN MUNDO DE PALABRAS,13125,QUILICURA,3,-33.369377,-70.735146,0,GRATUITO,178,12,8.0,22.25,14.833333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26359,ESCUELA ESPECIAL GABRIELA RUBIO,13109,LA CISTERNA,3,-33.530665,-70.66,0,GRATUITO,72,6,6.0,12.0,12.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26360,ESC. PARV. UN RINCON DE ALEGRIA,13128,RENCA,3,-33.401455,-70.739616,0,GRATUITO,60,2,2.0,30.0,30.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26361,ESC. ESP. EL PRINCIPITO DE LA FLORIDA,13110,LA FLORIDA,3,-33.53446,-70.58815,0,GRATUITO,263,20,16.0,16.4375,13.15,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26362,COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO,13401,SAN BERNARDO,3,-33.61626362,-70.70553165,0,GRATUITO,1023,27,49.0,20.877551020408163,37.888888888888886,PARTICULAR_SUBV,Gratuito,GRATUITO,0,301.0,299.0,300.0,249.0,236.0,242.5
26365,COLEGIO BICENTENARIO SAN ALBERTO HURTADO DE PUDAHUEL,13124,PUDAHUEL,3,-33.46592561,-70.75050516,0,GRATUITO,1643,42,116.0,14.163793103448276,39.11904761904762,PARTICULAR_SUBV,Gratuito,GRATUITO,0,268.0,263.0,265.5,232.0,264.0,248.0
26367,LINCOLN COLLEGE SAN BERNARDO,13401,SAN BERNARDO,3,-33.61213126,-70.69328838,0,$50.001 A $100.000,1666,43,66.0,25.242424242424242,38.74418604651163,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,278.0,273.0,275.5,264.0,271.0,267.5
26368,COLEGIO SAN FRANCISCO DE SALES,13119,MAIPU,3,-33.56125999999999,-70.79095,0,$50.001 A $100.000,548,14,40.0,13.7,39.142857142857146,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,279.0,262.0,270.5,256.0,264.0,260.0
26370,ESC. ESP. SAN ANTONIO DE LO PRADO,13117,LO PRADO,3,-33.45456,-70.71336,0,GRATUITO,47,4,4.0,11.75,11.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26371,COLEGIO DE ADULTOS LOS LIBERTADORES DE MAIPU,13119,MAIPU,3,-33.49976499999999,-70.752038,0,GRATUITO,210,12,17.0,12.352941176470589,17.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26372,COLEGIO SAN LUCAS DE LO ESPEJO,13116,LO ESPEJO,3,-33.52518083999999,-70.70263032,0,GRATUITO,1019,30,78.0,13.064102564102564,33.96666666666667,PARTICULAR_SUBV,Gratuito,GRATUITO,0,277.0,266.0,271.5,252.0,259.0,255.5
26373,ESCUELA DE PARVULOS Y ESPECIAL SANTA TERESA,13201,PUENTE ALTO,3,-33.60361499999999,-70.56898,0,GRATUITO,107,9,10.0,10.7,11.88888888888889,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26381,COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO,13201,PUENTE ALTO,3,-33.6016858,-70.58740708,0,$50.001 A $100.000,893,26,53.0,16.849056603773583,34.34615384615385,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,276.0,259.0,267.5,248.0,224.0,236.0
26383,COLEGIO INSTITUTO CALERA DE TANGO,13403,CALERA DE TANGO,3,-33.635838,-70.786064,1,GRATUITO,520,14,26.0,20.0,37.142857142857146,PARTICULAR_SUBV,Gratuito,GRATUITO,0,281.0,258.0,269.5,230.0,213.0,221.5
26384,COLEGIO TEC. PROF. SAN RAMON LA CISTERNA,13109,LA CISTERNA,3,-33.53821765,-70.65680491,0,GRATUITO,162,7,12.0,13.5,23.142857142857142,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,231.0,264.0,247.5
26386,ESCUELA ESP. ANDELEN,13201,PUENTE ALTO,3,-33.61502999999999,-70.56613,0,GRATUITO,50,4,4.0,12.5,12.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26388,ESCUELA ESP. SAN CRISTOBAL DE PUENTE ALTO,13201,PUENTE ALTO,3,-33.60514,-70.566696,0,GRATUITO,67,6,4.0,16.75,11.166666666666666,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26391,ESCUELA BASICA NAMUNCURA,13128,RENCA,3,-33.407204,-70.749016,0,$50.001 A $100.000,176,10,13.0,13.538461538461538,17.6,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,270.0,263.0,266.5,,,
26392,ESC. ALTAS CUMBRES DEL ROSAL,13119,MAIPU,3,-33.4863687,-70.76541552,0,$50.001 A $100.000,271,10,16.0,16.9375,27.1,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,282.0,263.0,272.5,,,
26393,ESCUELA DE PARVULOS EL CANELO DE EL BOSQUE,13105,EL BOSQUE,3,-33.55597199999999,-70.663768,0,GRATUITO,48,4,7.0,6.857142857142857,12.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26395,ESCUELA DE PARVULOS Y ESPECIAL SAN FRANCISCO,13119,MAIPU,3,-33.49673,-70.771544,0,GRATUITO,65,6,4.0,16.25,10.833333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26396,ESCUELA ESPECIAL 2274 MATER,13125,QUILICURA,3,-33.35246699999999,-70.73728,0,GRATUITO,53,5,5.0,10.6,10.6,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26397,ESCUELA ESP. DE LENGUAJE CARAMELO,13201,PUENTE ALTO,3,-33.61417,-70.56577,0,GRATUITO,40,4,5.0,8.0,10.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26398,ESCUELA DE PARVULOS BURBUJITAS,13116,LO ESPEJO,3,-33.515912,-70.681135,0,GRATUITO,59,4,4.0,14.75,14.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26405,COLEGIO HERMANOS CARRERA DE CHILE,13119,MAIPU,3,-33.50370494,-70.76348102,0,$25.001 A $50.000,547,16,25.0,21.88,34.1875,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,,,,256.0,267.0,261.5
26406,ESCUELA ESPECIAL N° 2278 NUESTRAS HUELLAS,13120,NUNOA,3,-33.463638,-70.600098,0,GRATUITO,50,4,5.0,10.0,12.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26409,ESCUELA ESPECIAL PEQUE SOL,13105,EL BOSQUE,3,-33.571075,-70.699684,0,GRATUITO,90,6,5.0,18.0,15.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26410,ESCUELA ESPECIAL VIVAN LOS NIÑOS,13112,LA PINTANA,3,-33.596195,-70.66104,0,GRATUITO,95,7,6.0,15.833333333333334,13.571428571428571,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26411,COLEGIO NOVA TERRA,13110,LA FLORIDA,3,-33.56178941999999,-70.57382892,0,GRATUITO,597,20,33.0,18.09090909090909,29.85,PARTICULAR_SUBV,Gratuito,GRATUITO,0,285.0,242.0,263.5,233.0,241.0,237.0
26412,ESCUELA DE PARVULOS FANTASIAS,13119,MAIPU,3,-33.51265699999999,-70.762665,0,GRATUITO,45,4,3.0,15.0,11.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26415,ESCUELA ESPECIAL CONGUILLIO,13201,PUENTE ALTO,3,-33.58838699999999,-70.566544,0,GRATUITO,99,8,5.0,19.8,12.375,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26416,COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO,13605,PENAFLOR,3,-33.61032789,-70.86579618,0,GRATUITO,330,13,19.0,17.36842105263158,25.384615384615383,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,221.0,221.0,221.0
26419,ESCUELA ESPECIAL DE LENGUAJE MALEN,13122,PENALOLEN,3,-33.49219,-70.53383,0,GRATUITO,160,12,10.0,16.0,13.333333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26420,ESCUELA ESPECIAL Nº 2284 LOS ANGELITOS FELICE,13127,RECOLETA,3,-33.41729999999999,-70.64222,0,GRATUITO,46,4,4.0,11.5,11.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26421,ESCUELA DE PARVULOS EL ARCA DE NOE,13201,PUENTE ALTO,3,-33.59726,-70.581551,0,SIN INFORMACION,19,3,2.0,9.5,6.333333333333333,PARTICULAR_SUBV,Pagado,SIN INFORMACION,-1,,,,,,
26426,COLEGIO ESPECIAL HOSPITALARIO CON TODO EL COR,13123,PROVIDENCIA,3,-33.42969999999999,-70.61511,0,GRATUITO,61,14,15.0,4.066666666666666,4.357142857142857,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26428,ESCUELA BASICA N°213 SCUOLA IMPERIALE,13201,PUENTE ALTO,4,-33.604829,-70.57796,0,$50.001 A $100.000,34,2,23.0,1.4782608695652173,17.0,PARTICULAR_PAGADO,Pagado,$50.001 A $100.000,4,,,,,,
26429,ESC DE PARVULOS MI RINCON MAGICO,13201,PUENTE ALTO,3,-33.613827,-70.57707,0,GRATUITO,51,4,6.0,8.5,12.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26434,COLEGIO ALVARO LAVÍN,13119,MAIPU,3,-33.49845167,-70.76400951,0,GRATUITO,220,11,24.0,9.166666666666666,20.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26435,ESCUELA ESP SANTA MARCELA CRECER,13604,PADRE HURTADO,3,-33.564583,-70.80485,0,GRATUITO,86,8,5.0,17.2,10.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26436,COLEGIO TERRAUSTRAL DEL SOL,13119,MAIPU,3,-33.50016212,-70.78104543,0,GRATUITO,2896,70,132.0,21.939393939393938,41.371428571428574,PARTICULAR_SUBV,Gratuito,GRATUITO,0,283.0,264.0,273.5,258.0,271.0,264.5
26438,ESC ESP SAN GABRIEL DE LA FLORIDA,13110,LA FLORIDA,3,-33.552532,-70.573944,0,GRATUITO,93,10,7.0,13.285714285714286,9.3,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26439,ESCUELA ESPECIAL NIDO DE PALABRAS,13114,LAS CONDES,3,-33.422444,-70.531722,0,GRATUITO,55,5,4.0,13.75,11.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26441,ESCUELA ESPECIAL JESUS ANGEL GAZO,13128,RENCA,3,-33.399849,-70.721992,0,GRATUITO,116,8,7.0,16.571428571428573,14.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26442,ESC ESP STA MARTA DE PADRE HURTADO,13604,PADRE HURTADO,3,-33.566578,-70.7951,0,GRATUITO,141,10,6.0,23.5,14.1,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26443,ESCUELA ESPECIAL RENACER,13401,SAN BERNARDO,3,-33.628666,-70.6914,0,GRATUITO,138,10,7.0,19.714285714285715,13.8,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26445,ESCUELA ESPECIAL VENTANAL,13119,MAIPU,3,-33.509514,-70.78011,0,GRATUITO,42,4,4.0,10.5,10.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26446,ESCUELA DE LENGUAJE AMERICA II,13401,SAN BERNARDO,3,-33.60676,-70.70527,0,GRATUITO,52,5,4.0,13.0,10.4,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26448,ESCUELA ESPECIAL ELUNEY,13106,ESTACION CENTRAL,3,-33.472361,-70.708558,0,GRATUITO,42,4,3.0,14.0,10.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26449,ESCUELA DE LENGUAJE MIS TRES ANGELITOS,13401,SAN BERNARDO,3,-33.58133699999999,-70.68826,0,GRATUITO,53,5,4.0,13.25,10.6,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26453,TIEMPO DE CRECER,13401,SAN BERNARDO,3,-33.590366,-70.68735,0,GRATUITO,89,7,5.0,17.8,12.714285714285714,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26454,COLEGIO SANTIAGO EMPRENDEDORES,13401,SAN BERNARDO,3,-33.64106292999999,-70.67027264,0,GRATUITO,1252,30,48.0,26.083333333333332,41.733333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,289.0,264.0,276.5,257.0,277.0,267.0
26457,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,13119,MAIPU,3,-33.518543,-70.77921,0,GRATUITO,60,4,4.0,15.0,15.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26459,ESCUELA ESPECIAL ANCHIMALLEN,13109,LA CISTERNA,3,-33.547592,-70.65582,0,GRATUITO,75,6,3.0,25.0,12.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26462,EL ARCA DE LOS NIÑOS LO ESPEJO,13116,LO ESPEJO,3,-33.531677,-70.694786,0,GRATUITO,156,12,8.0,19.5,13.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26464,ESCUELA DE LENGUAJE AMERICA,13111,LA GRANJA,3,-33.55961,-70.63061,0,GRATUITO,85,7,9.0,9.444444444444445,12.142857142857142,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26465,COLEGIO INSTITUTO RAMÓN FREIRE,13119,MAIPU,3,-33.52412,-70.75714,0,GRATUITO,208,6,18.0,11.555555555555555,34.666666666666664,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,256.0,255.0,255.5
26466,ESCUELA BASICA ELIODORO MATTE OSSA,13401,SAN BERNARDO,3,-33.59752493,-70.66744523,0,GRATUITO,2366,56,151.0,15.668874172185431,42.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,308.0,286.0,297.0,253.0,273.0,263.0
26469,ESCUELA ESPECIAL EL ARCA DE LOS NIÑOS,13110,LA FLORIDA,3,-33.56284699999999,-70.57834,0,GRATUITO,109,8,7.0,15.571428571428571,13.625,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26476,COLEGIO LINCOLN COLLEGE HUECHURABA,13107,HUECHURABA,4,-33.35696,-70.67626,0,MAS DE $100.000,1677,54,94.0,17.840425531914892,31.055555555555557,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,287.0,277.0,282.0,242.0,277.0,259.5
26477,ESCUELA ESPECIAL MILLARAY,13201,PUENTE ALTO,3,-33.622856,-70.57615,0,GRATUITO,126,10,5.0,25.2,12.6,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26478,ESCUELA ESPECIAL PLAY COLLEGE,13201,PUENTE ALTO,3,-33.615608,-70.559006,0,GRATUITO,50,6,4.0,12.5,8.333333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26479,ESCUELA ESPECIAL DE LENGUAJE EXPLORA,13201,PUENTE ALTO,3,-33.553131,-70.552773,0,GRATUITO,141,11,7.0,20.142857142857142,12.818181818181818,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26480,ESCUELA DE LENGUAJE LUZ DE ESPERANZA,13129,SAN JOAQUIN,3,-33.51389799999999,-70.63532,0,GRATUITO,34,3,3.0,11.333333333333334,11.333333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26481,ESCUELA ESPECIAL LA MORENITA,13105,EL BOSQUE,3,-33.562359,-70.66313,0,GRATUITO,39,4,3.0,13.0,9.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26483,ESCUELA ESPECIAL DE LENGUAJE LOS CLARINES,13110,LA FLORIDA,3,-33.543266,-70.607276,0,GRATUITO,115,8,5.0,23.0,14.375,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26484,ESCUELA ESPECIAL EL PASTORCITO,13126,QUINTA NORMAL,3,-33.431889,-70.706047,0,GRATUITO,254,14,20.0,12.7,18.142857142857142,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26485,ESCUELA ESPECIAL N 200 CARAMELO II,13201,PUENTE ALTO,3,-33.56400699999999,-70.54734,0,GRATUITO,24,4,5.0,4.8,6.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26490,ESCUELA ESPECIAL DE LENGUAJE EL LUCERO,13125,QUILICURA,3,-33.361496,-70.736374,0,GRATUITO,80,6,5.0,16.0,13.333333333333334,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26491,ESCUELA DE PARVULOS GUSANITO Nº2,13110,LA FLORIDA,3,-33.539254,-70.557801,0,$25.001 A $50.000,15,4,2.0,7.5,3.75,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,,,,,,
26493,ESCUELA DE LENGUAJE GUSANITO,13110,LA FLORIDA,3,-33.53907,-70.563511,0,GRATUITO,50,4,3.0,16.666666666666668,12.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26494,ESCUELA BASICA SAN JAVIER DEL BOSQUE,13105,EL BOSQUE,3,-33.54596999999999,-70.66984,0,GRATUITO,171,8,20.0,8.55,21.375,PARTICULAR_SUBV,Gratuito,GRATUITO,0,259.0,264.0,261.5,,,
26495,ESCUELA ESPECIAL NUEVA ESPERANZA,13119,MAIPU,3,-33.53315,-70.75623,0,GRATUITO,57,4,3.0,19.0,14.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26497,ESCUELA ESPECIAL MIS ANGELITOS,13604,PADRE HURTADO,3,-33.560482,-70.79673,0,GRATUITO,69,5,3.0,23.0,13.8,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26498,ESCUELA ESPECIAL ENITEO CREACIONES,13122,PENALOLEN,3,-33.50122,-70.532906,0,GRATUITO,72,5,5.0,14.4,14.4,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26500,ESCUELA ESPECIAL DE LENGUAJE SAN GABRIEL,13102,CERRILLOS,3,-33.51953,-70.715385,0,GRATUITO,57,6,4.0,14.25,9.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26501,LICEO TECNICO PROFESIONAL PATRICIO AYLWIN AZOCAR,13111,LA GRANJA,6,-33.555622,-70.62818,0,GRATUITO,388,12,41.0,9.463414634146341,32.333333333333336,SLEP,Gratuito,GRATUITO,0,,,,210.0,212.0,211.0
26502,ESCUELA DE PARVULOS KIDS PLACE,13130,SAN MIGUEL,3,-33.500641,-70.657669,0,GRATUITO,131,8,6.0,21.833333333333332,16.375,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26509,ESCUELA ESPECIAL MANDARINA,13110,LA FLORIDA,3,-33.565376,-70.600538,0,GRATUITO,73,6,5.0,14.6,12.166666666666666,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26512,ESCUELA ESPECIAL GRIBEL DE LA GRANJA,13111,LA GRANJA,3,-33.521746,-70.628137,0,GRATUITO,102,8,7.0,14.571428571428571,12.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26513,ESCUELA ESPECIAL DE LENGUAJE LILIPUT,13201,PUENTE ALTO,3,-33.617184,-70.581833,0,GRATUITO,64,6,5.0,12.8,10.666666666666666,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26514,ESCUELA ESPECIAL DE LENGUAJE BOY HAPPY,13120,NUNOA,3,-33.46230099999999,-70.58954,0,GRATUITO,54,4,3.0,18.0,13.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26516,ESCUELA BASICA N°2327 CONDORES,13104,CONCHALI,3,-33.37677399999999,-70.67125,0,GRATUITO,78,6,9.0,8.666666666666666,13.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,225.0,222.0,223.5,,,
26517,ESCUELA ESPECIAL NUEVO MUNDO PAC,13121,PEDRO AGUIRRE CERDA,3,-33.505619,-70.67408,0,GRATUITO,88,6,5.0,17.6,14.666666666666666,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26518,ESCUELA ALTO MAWIDA,13201,PUENTE ALTO,3,-33.625755,-70.58386,0,GRATUITO,217,18,15.0,14.466666666666667,12.055555555555555,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26519,LICEO VESPERTINO DE ADULTOS FUTURO,13110,LA FLORIDA,3,-33.534944,-70.59852,0,GRATUITO,31,2,7.0,4.428571428571429,15.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26520,ESC. ESP. JERUSALEN DE QUINTA NORMAL,13126,QUINTA NORMAL,3,-33.415379,-70.698822,0,GRATUITO,53,4,3.0,17.666666666666668,13.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26521,ESCUELA ESPECIAL MAGOS DE RENCA,13128,RENCA,3,-33.403488,-70.713211,0,GRATUITO,129,10,9.0,14.333333333333334,12.9,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26523,ESC. ESP. MAGICAS PALABRAS,13128,RENCA,3,-33.40309899999999,-70.708519,0,GRATUITO,141,10,7.0,20.142857142857142,14.1,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26529,ESCUELA ESPECIAL ALTIOR,13201,PUENTE ALTO,3,-33.606628,-70.579788,0,GRATUITO,80,11,6.0,13.333333333333334,7.2727272727272725,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
26531,COLEGIO DE ADULTOS ESCUELA DEL CARIÑO,13126,QUINTA NORMAL,3,-33.41116,-70.704964,0,GRATUITO,141,5,15.0,9.4,28.2,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
